app_id,title,description
837308dd-5304-4b82-b319-290b251f282c,Always accurate,Coin's exchange data provides timely conversions based on the latest rates
837308dd-5304-4b82-b319-290b251f282c,Automatic conversions,Convert prices using our commercial-grade GeoIP detection for a seamless experience
c647a3b8-61bd-4363-9249-5d27dfd92713,Recapture lost sales,"Sell more with pre-built email flows, including abandoned cart and winback emails. Create custom flows using virtually any trigger."
c647a3b8-61bd-4363-9249-5d27dfd92713,Cut through the clutter,"Combine data from Shopify and other leading apps to segment your audience and send super-targeted, personalized email campaigns."
c647a3b8-61bd-4363-9249-5d27dfd92713,Make better decisions,See more than just opens and clicks. Klaviyo puts the results that matter front and center so you can measure what really matters - sales.
97e45352-e6a9-4862-ad65-1513bd4c063e,Curate Customer Photos,Curate customer’s photos when they tag you or via hashtags and posts on Instagram. You can also have them upload it directly on your store.
97e45352-e6a9-4862-ad65-1513bd4c063e,Display Galleries,Display customer photos on your frontpage or product page. Galleries are shoppable so customers can SHOP THE LOOK.
97e45352-e6a9-4862-ad65-1513bd4c063e,Engage Customers,Email passionate customers to submit their photos directly on your store site or asks them to tag you on Instagram.
61e89391-2f1f-44e3-bbc5-c99b12b69932,Personalized Recommendations,"Recommend products to customers by widgets like trending products, recently viewed, manual recommendations & more. Alternate to Booster apps"
61e89391-2f1f-44e3-bbc5-c99b12b69932,Advanced Related Products,"Show Related Products & add conditions like related by collections, tags or type. Upsell & Cross sell easily with Wiser's related products."
61e89391-2f1f-44e3-bbc5-c99b12b69932,Frequently Bought Together,Frequently Bought Together or Also Bought system automatically shows the products which were bought together by old customers of your store.
22a39d43-1cbc-4093-a4c8-dc4995a91388,Recover lost visitors,Recover brings back lost potential customers by making your store's Tab flash when a visitor goes to another Tab.
22a39d43-1cbc-4093-a4c8-dc4995a91388,Make more sales,"You are losing sales every day because of distracted customers.
Bring them back and close more sales with Recover.a"
22a39d43-1cbc-4093-a4c8-dc4995a91388,Increase conversion rate,Convert recovered visitors with a Welcome-Back Popup. Fully customize your Popup with a witty message or video to maximise conversions.
d05f001b-8ded-4590-9346-fd7d20721274,Create custom filters,Create custom filters that meet the needs of your business and adds an additional layer of security to your store to prevent fraud
d05f001b-8ded-4590-9346-fd7d20721274,Flag suspicious orders,Orders that match your filters can be flagged as suspicious on the order page so you can review them before fulfilling
d05f001b-8ded-4590-9346-fd7d20721274,Block certain known customers,Use filters to prevent certain known customers from placing orders on your store
e7b0e47c-80ac-4cfe-a067-24aa1c91cd9f,Save Money,Save up to 70% with our volume discount shipping rates
e7b0e47c-80ac-4cfe-a067-24aa1c91cd9f,Save Time,"Compare rates, select carriers and print shipping labels in minutes"
e7b0e47c-80ac-4cfe-a067-24aa1c91cd9f,Be Confident,netParcel uses only the most reliable carriers
ceb00a84-f89e-4df6-9216-57257fcd45e6,Connect to any Shopify store,"Leverage the power of Shopify's 500,000+ stores. Connect and sell products from Mothership Suppliers in a private drop shipping network"
ceb00a84-f89e-4df6-9216-57257fcd45e6,"Growth, not grind",Automate relationships with network partners for growth. Send files and make updates once- Mothership makes sure everyone stays in the loop
ceb00a84-f89e-4df6-9216-57257fcd45e6,"Easy to set up, easy to use",Designed for simplicity and ease-of-use. Mothership runs inside your Shopify dashboard so its reliable and easy for every one to use
51bf2ba0-4e32-402f-9157-3c4d4013376a,Pop-Ups & CRO Tools,"Increase lead capture and conversion rates with email pop ups, exit offers, countdown timers, spin-to-wins, AI-powered promos, and more."
51bf2ba0-4e32-402f-9157-3c4d4013376a,Intelligent Sales & Discounts,"Dynamic sales and discounts based on Justuno's visitor intelligence. Trigger abandoned cart offers, cross-sell, and upsell to increase AOVs."
51bf2ba0-4e32-402f-9157-3c4d4013376a,Optimize Marketing ROI,"Integrate Klaviyo, dotdigital, Octane AI, Zapier, & more. Justuno maximizes ROI for all your existing marketing activities and channels."
03246394-bf13-4bbd-b220-8f1c77d15416,Get quality traffic for FREE,"Display your product ads in partner stores and get quality traffic. 
Run your facebook, instagram and google ads on our targeted audiences"
03246394-bf13-4bbd-b220-8f1c77d15416,Boost your sales with free ads,Traffic from other stores is much more likely to convert compared to traffic that comes from other sources
03246394-bf13-4bbd-b220-8f1c77d15416,"Targeted Facebook, Insta ads","Get traffic by running your Facebook, Instagram and Google ads on our super targeted audiences."
56ef6ea9-ff52-4a15-96e6-0cad4fdd1701,"One App, Global Amazon & eBay","Connect to, sync with and sell on any of over 40 global Amazon & eBay marketplaces from the one marketplace integration app for Shopify."
56ef6ea9-ff52-4a15-96e6-0cad4fdd1701,Create Amazon & eBay Listings,"List your entire product catalog on Amazon & eBay in minutes in bulk, using easy to setup rules for separate marketplace pricing & values."
56ef6ea9-ff52-4a15-96e6-0cad4fdd1701,Real-time Sync for Everything,"Amazon & eBay orders are received in Shopify and changes to inventory, pricing and product details are synced to all your sales channels."
b1ddf4d1-2442-4752-bfc7-5a6a92f15b2e,Facebook Messenger Marketing,"Easily setup and automatically send targeted, personalized Facebook Messenger messages to your store visitors. 4X+ ROI Guaranteed!"
b1ddf4d1-2442-4752-bfc7-5a6a92f15b2e,Grow Your Messenger List,"Quickly grow your Messenger list with one-click subscriptions. Use our popups or integrations with with Privy, JustUno, Klaviyo and more."
b1ddf4d1-2442-4752-bfc7-5a6a92f15b2e,Send Messages that Drive Sales,"Drive sales with abandoned cart, browse abandon, welcome series, upsells, shipping notifications, custom Messenger menus, and campaigns."
2b6c5036-3122-43ac-bc04-31236718b0dd,Real-Time Inventory Management,Connect and manage all sales channels in one place in real-time. Fully integrate Shopify with your POS for seamless inventory management.
93b3ddae-6e31-4379-82e9-73d32248f7f0,Sell more and convert leads,Our free shipping bars and discount bars increase cart value and  boost  conversion.
2b6c5036-3122-43ac-bc04-31236718b0dd,Actionable Data & Insights,Powerful reporting and analytics bring your data to life. Know everything about your business from slow-moving items to your profitability.
2b6c5036-3122-43ac-bc04-31236718b0dd,One Stop Catalog Management,Manage all product catalog data in Shopventory which then syncs with Shopify and connected POS systems including Square and Clover.
93b3ddae-6e31-4379-82e9-73d32248f7f0,Build that mailing list,Email sign-up bars  are great  when combined with an offer like discount on first order.
93b3ddae-6e31-4379-82e9-73d32248f7f0,Bar Playlists and Filters,"Target filters: show bars to  different countries, users and ad channels. Choose from several bar types, customize them, and create playlist"
22a1828f-d920-4a1e-88d7-3afac6ca49cf,Grow your mailing list,Build your mailing list and grow your community by collecting emails from the top bar.
22a1828f-d920-4a1e-88d7-3afac6ca49cf,"Show offers, news and coupons",Engage with shoppers and increase conversion from visitors into customers.
22a1828f-d920-4a1e-88d7-3afac6ca49cf,Drive traffic to specific page,"Drive traffic to a specific product, or an outside link such as your blog or social accounts"
1a2677d8-11ee-47d6-b464-129d65914501,Amazing Catalog,"Nice  and Amazing 
Booklet with your products and other dynamic content which you can share. Fully mobile-friendly design"
1a2677d8-11ee-47d6-b464-129d65914501,Embedding Anywhere,Embed  created  catalog anywhere where you can embed Iframe. Embed multiple Flipbooks in a single page.
1a2677d8-11ee-47d6-b464-129d65914501,Best Advertising,"Use the embedding code as ""Buy It Now"" button for your products. Provide the code to your partner's or retailers for embedding on their page"
fd6aaa59-c021-4b53-b92d-e33a73e75337,Lookbook Map,Allow you select the area of complex lookbook. Your lookbook will look more professional. Customers will surprise with your online store
fd6aaa59-c021-4b53-b92d-e33a73e75337,Lookbook masonry,You can show lookbook as grid or masonry. This is popular layout allow you show many banners.
fd6aaa59-c021-4b53-b92d-e33a73e75337,Lookbook single,"This layout will help you have big banner with clear lookbook, you can show it in blog content, product description as well"
a9d2b819-f3c7-4cbd-895c-324f5bab17b3,Improve Conversion Rate,Improve your conversion rates and lower returns with advanced Size Recommender
a9d2b819-f3c7-4cbd-895c-324f5bab17b3,Create Hundreds of Size Charts,Intuitive UI to efficiently create large number of size charts with unit conversions
a9d2b819-f3c7-4cbd-895c-324f5bab17b3,Complete Customizability,Customize the look and feel of your size chart to fit your business need
4595c60e-b4f9-4f45-9a75-b53e4bc7976a,Get Googles AMP Lightning Bolt,"The AMP ⚡ lightning bolt helps you boost ranking, appear in top search carousels, load instantly, & earn a lower Cost Per Click on AdWords!"
4595c60e-b4f9-4f45-9a75-b53e4bc7976a,Improved Mobile AMP Page Speed,Trusted worldwide by top Shopify Plus brands to delight customers with a near instant-loading mobile shopping experience.
4595c60e-b4f9-4f45-9a75-b53e4bc7976a,Powerful AMP Theme Editor,"AMP your Home page, Blogs, Collections, and Products using a powerful page-builder, custom CSS, & integrations with dozens of Shopify apps."
0483b0fb-fa71-44ad-b14c-4933d24c06a8,Effortless video creation,Create stunning videos of your store products in seconds.
0483b0fb-fa71-44ad-b14c-4933d24c06a8,Better ROI with videos,"Increase engagement & sales by sharing your product videos on Facebook, Instagram, Twitter etc."
0483b0fb-fa71-44ad-b14c-4933d24c06a8,Let your products speak,Showcase your products beautifully with uniquely crafted video templates.
a2d763ef-b31b-40dc-9593-24a3eb2c15aa,Powerful Automation,Automatically create and send professional invoices and documents. Build powerful custom workflows that cater to your businesses needs.
a2d763ef-b31b-40dc-9593-24a3eb2c15aa,Worldwide Compliance,Our invoices are validated by certified accountants ensuring your documents meet worldwide regulations for both B2C and B2B sales.
a2d763ef-b31b-40dc-9593-24a3eb2c15aa,Brand-focused Design,Build your brand with Sufio’s professionally designed and easy to customize invoice templates. Stand out and impress your customers.
8cd64272-e5c8-44ba-946a-353e9637a50a,"100,000+ Licensed Products","Choose from some of the most popular licenses such as Batman, Superman, Power Rangers, and more! All dropshipped!"
8cd64272-e5c8-44ba-946a-353e9637a50a,We Auto-Fulfill Orders,"When a customer buys from you, we automatically get the order, make it, and ship it! Dropshipping made easy!"
8cd64272-e5c8-44ba-946a-353e9637a50a,Fast Shipping,Orders are all shipped from the USA within 3-5 business days. We dropship direct to your customers.
e940d28b-64cb-42f0-b3e6-6fe4aaa76178,AMP App for Reduced Load Time,Speed up your Shopify website pages with Google’s AMP caching solution. Generate AMP validated pages easily and reduce your site Bounce Rate
e940d28b-64cb-42f0-b3e6-6fe4aaa76178,AMP Used by 1000+ SEO Experts,Fire AMP has helped more than 1000+ SEO Experts to speed up their customer’s stores. Fire AMP allows you to create AMP pages with one click.
e940d28b-64cb-42f0-b3e6-6fe4aaa76178,Friendly Customer Support,We provide both chat & email support. We strive to resolve all our client's issues & always be approachable to them.
9883ff1a-9692-4a0f-8861-4b164dd7d866,Accurate Live Shipping Rates,"Boxify shows rates that match how an order is actually shipped, whatever is in the cart, whatever the size of the box or boxes required."
9883ff1a-9692-4a0f-8861-4b164dd7d866,Multiple Carriers Supported,"Displays live shipping rates for UPS, FedEx, DHL, Canada Post, and USPS (including for USPS flat- and regional-rate boxes and envelopes)."
9883ff1a-9692-4a0f-8861-4b164dd7d866,Shows How Orders Can Be Packed,"Step-by-step instructions shows you how to box up orders compactly, saving money when shipments are charged by their dimensional weight."
f382ba67-02b8-48c3-85c1-249544ca0b92,Subscribe your customers,"Automatically subscribes customers to Campaign Monitor when a customer makes an order, registers, or updates their store account."
f382ba67-02b8-48c3-85c1-249544ca0b92,Add a newsletter signup form,"Add a newsletter signup form to your storefront. Campaignified includes prebuilt forms, just add your own styles!"
f382ba67-02b8-48c3-85c1-249544ca0b92,Create targeted list segments,"Create segments using detailed custom field data pulled directly from Shopify, including product data not included in the official app."
df43ea48-1bb5-40e9-bb57-c97aab562ec5,Not only an Add To Cart button,"Create a Sticky Add To Cart button on product pages, a button to redirect visitors from one page to another, or both."
df43ea48-1bb5-40e9-bb57-c97aab562ec5,Quicker and easier to buy,Store visitors can add products to their carts immediately and be directed to the check out page within seconds.
df43ea48-1bb5-40e9-bb57-c97aab562ec5,Recover abandoned carts,Track and retarget people with Facebook Pixel ID inserted to the Add To Cart button. Bring people back to finish their abandoned carts.
90ed3284-8bc0-456a-801b-3800f518a064,Get localized order data,"Solve the problem areas with Japanese data (Name order, Prefecture names, etc.) with localized data provided in SHIFT-JIS format."
90ed3284-8bc0-456a-801b-3800f518a064,Download useful formats,Japan Order CSV can export pre-defined csv/txt formats for Japanese shipping software so that the data doesn’t require manual modification.
90ed3284-8bc0-456a-801b-3800f518a064,Delivery Date Data and CoD fee,Output CSVs with Delivery Date Data and CoD fee added natively to the Japanese formats.
1584f848-aa0e-48ea-9734-6a4af26aeec5,For your end consumers,Drive customer retention. Personalize your own branded parcel tracking page and automated email notifications.
1584f848-aa0e-48ea-9734-6a4af26aeec5,For your customer service team,"Answer customer queries - faster, with accuracy. Deliver excellent customer service while reducing costs."
1584f848-aa0e-48ea-9734-6a4af26aeec5,For your logistics managers,Powerful reports and enhanced analytics. Increase logistics efficiency and reduce costs.
a6d5933c-04cf-4d9b-a25d-da44291d6e4b,View Order History,Access Shopify directly from CallTrackingMetrics and display customer data with order history in one place.
a6d5933c-04cf-4d9b-a25d-da44291d6e4b,Automate Text Responses,Automatically send text messages to customers with order status updates.
a6d5933c-04cf-4d9b-a25d-da44291d6e4b,Enhance Customer Experiences,Effectively track and manage all communications related to orders—in real time.
b3ec6460-cb43-4500-a17d-2edcfcfba7d6,FB Audience on Autopilot,"Audience Push will AUTOMATICALLY AND IN REAL TIME, update your Facebook Custom Audiences. Sit back and let us do the HEAVY LIFTING."
b3ec6460-cb43-4500-a17d-2edcfcfba7d6,Capture 20% More Customers,OPTIMIZE YOUR FB PIXEL by capturing the 1-in-5 customers lost to ad-blockers and private browsing. Complete CROSS-BROWSER-TARGETING.
b3ec6460-cb43-4500-a17d-2edcfcfba7d6,Set Up in Minutes & Save Hours,Easily create ACTION-BASED RULES in minutes to automatically ADD & REMOVE contacts from Shopify to Facebook Custom Audience.
f7d9c89b-1207-4eb6-b265-ab203e3f4b7b,SAVE CUSTOMER PAYMENT METHODS,"Save payment methods and offer new payment options to your customers.

Allow customers to manage and customize subscriptions on their own."
f7d9c89b-1207-4eb6-b265-ab203e3f4b7b,SELL SUBSCRIPTIONS & MORE,"Allow customers to purchase & manage CUSTOM subscription plans. 

Offer subscriptions to shopify products, payment plans, layaway & more."
f7d9c89b-1207-4eb6-b265-ab203e3f4b7b,SIMPLE & SEAMLESS INTEGRATION,"Integrates with Shopify ORDERS, CUSTOMERS & THEMES.

Copy & Paste Setup! No redirects off site for checkout.

Powerful management tools."
a8c1e588-5a90-4cca-9641-c24f89045b0f,Transfer Metafields,Transfer your store's Metafields from one store to another.
a8c1e588-5a90-4cca-9641-c24f89045b0f,"Export, Import, create, Update","Export, Import, create, Update Metafields in bulk."
a8c1e588-5a90-4cca-9641-c24f89045b0f,No Configurations required,"No coding required, just prepare excel sheet and upload, it's done."
8238dac0-8069-4068-b014-1e3755d8c1e7,Sell More after you Sell!,Add Product Upsells on your Thank You Page and Sell More
8238dac0-8069-4068-b014-1e3755d8c1e7,Limited time discount,Countdown Timer to Create Urgency
8238dac0-8069-4068-b014-1e3755d8c1e7,Limited Time Coupons,Built in Limited Time Offers
320e6eb1-111d-427f-8113-c3e9d1619c49,Grow Email Contact List,"Create a pop up to grow your email list, offer discounts or promote your new product in a few simple steps."
320e6eb1-111d-427f-8113-c3e9d1619c49,Flexible Triggers,"Display coupon popup window based on customers' exit intent, time-on-site or scroll behavior..."
320e6eb1-111d-427f-8113-c3e9d1619c49,Popup A/B Testing,Display 2 popups in turn on the same page to see which one delivers the best result.
f4f36220-6aae-4c72-8796-295fa39a6b24,Inventory Value,Get the total value of your unsold inventory at any time with Profiteer. A necessary accounting exercise for most merchants.
f4f36220-6aae-4c72-8796-295fa39a6b24,Profit from Sales,"With changing cost and retail prices, a report on profit and margins for any period of sales time (day, week, month etc) is essential."
f4f36220-6aae-4c72-8796-295fa39a6b24,Enhance Shopify Reports,"Shopify orders are available with many details except line item cost price, a value provided by Profiteer when you need that."
2ffcbe41-cc28-4009-8665-e2849f213e4e,Charge when needed,"Allow all or specific customers to order instantly, charge them whenever you want e.g NET30 etc. Customer can choose Pay Now or Pay Later"
2ffcbe41-cc28-4009-8665-e2849f213e4e,Send Invoice whenever required,Send order invoice manually or automatically to the customer to allow them to pay through Shopify checkout whenever required.
2ffcbe41-cc28-4009-8665-e2849f213e4e,Wholesale Groups & Pricing,"Create wholesale customer groups, Assign custom pricing to each product/variant, set custom price as per customer group."
8a4bfa64-c426-45a2-b67c-4d48141691a0,Widget-Based,Multiple widgets to create all sorts of content for your page.
8a4bfa64-c426-45a2-b67c-4d48141691a0,Intuitive & Ergonomic,No coding skills needed - only your imagination.
8a4bfa64-c426-45a2-b67c-4d48141691a0,Mobile-Friendly,Pages render well on a variety of devices and screen sizes.
c5c113fc-2831-4c5c-87bb-2fcdfedff625,Shoppable social media,Take advantage of user-generated content and your own branded media and create shoppable social galleries with tagged products.
c5c113fc-2831-4c5c-87bb-2fcdfedff625,Drag-n-drop form builder,Easily create and embed forms anywhere to your Shopify store. Rebase makes collecting information from customers as easy as it gets.
c5c113fc-2831-4c5c-87bb-2fcdfedff625,Effortless store locator,Search for brands on Facebook and add hundreds of locations in one click. Location information is sync'd automatically to ensure it's right.
87fdb2dc-7bb6-4699-89b2-427b66e2a7af,Increase Sales,Increase the sales of reviewed products
87fdb2dc-7bb6-4699-89b2-427b66e2a7af,Improve SEO Results,Add SEO-friendly review scores to your Google search results
87fdb2dc-7bb6-4699-89b2-427b66e2a7af,Flexible Design,Fully customizable design looks great with any theme
769c346d-d93d-4951-aff5-31f0e9c93070,Generate More Leads,Contact forms suck! Phone calls work better. Visitors are more likely to leave contact info if they know they will get faster a callback.
769c346d-d93d-4951-aff5-31f0e9c93070,Increase Conversions,Unanswered questions are losing you real sales every day. The Raven Callback app converts almost buyers by connecting you via Phone or Text.
769c346d-d93d-4951-aff5-31f0e9c93070,Track Phone Sales,"We track conversion details from each callback request. Whether or not you make the sale, you can follow up or re-market over Phone or Text."
28f3a686-cdf9-4cc2-b41e-8295f2caf9ca,Reward your customers,Make customers buy faster with urgency message. Boost your sales significantly & automatically.
28f3a686-cdf9-4cc2-b41e-8295f2caf9ca,Increase AOV,Boost order value and sales for your store by incentivizing visitors to add more items to their cart.
28f3a686-cdf9-4cc2-b41e-8295f2caf9ca,Flexible pricing,Start making more money right away with quantity breaks & volume discount offers based on how many products a customer buys on your store.
a5e75e15-fc4c-42c2-bf92-e48810bc8b02,Protect Your Images,"Disable right-click, Drag & Drop downloads on all popular browsers."
a5e75e15-fc4c-42c2-bf92-e48810bc8b02,Protect Your Texts,"Disable text selection. Disable shortcut keys: Ctrl+A (select all), Ctrl+C (Copy), Ctrl+P (print), Command-A, Command-C, Command-P."
a5e75e15-fc4c-42c2-bf92-e48810bc8b02,Be Unique,Increase Site's Ranking in Search Results by having Unique content.
8b623c41-995c-49ca-88b4-9578b0d04018,Easy to Use,Quick & easy to get your Custom Field data showing in your store.
8b623c41-995c-49ca-88b4-9578b0d04018,Manage Content,Custom Fields has the field type you need to customize your content.
8b623c41-995c-49ca-88b4-9578b0d04018,Robust Import/Export,"Sync data with ease. Import using bulk upload, or fine tune exports."
4d32eff4-55fd-438e-aed5-6cd62a5b822b,Customisable survey question,Learn more about your customers with this simple yet effective post-purchase survey. Ask any question that will provide valuable insight
4d32eff4-55fd-438e-aed5-6cd62a5b822b,Survey revenue analysis,Survey revenue stats help to identify the responses that generate the most sales. A great way to inform your Marketing spend
4d32eff4-55fd-438e-aed5-6cd62a5b822b,High survey response rates,"The post-purchase survey takes seconds to complete and fits seamlessly into your Order Status Page, ensuring high customer response rates"
637753ab-5bc4-4cb7-87a2-85cb9c507e1f,Increase sales up to 200%,Boost up sales up to 200% using UVdesk e-commerce helpdesk designed for Shopify Merchants to streamline overall support process.
8ef3e979-fc45-4e2d-95e4-4b1461147ca7,Product Videos,"Make buying your product fun. 50% of people say they're more confident when buying a product online, if they see a video."
637753ab-5bc4-4cb7-87a2-85cb9c507e1f,Retain Shopify Buyers,Right time follow-up to retain Shopify buyers utilizing up to dated agent experience enhancement tool for better customer engagement.
637753ab-5bc4-4cb7-87a2-85cb9c507e1f,Instant Support Solution,"Provide instant support solution applying automatic workflow, self-served knowledgebase, saved replies and much more."
8ef3e979-fc45-4e2d-95e4-4b1461147ca7,Digital Downloads,"Create relations between digital files and products. Provide additional value, and increase your customers buying experience."
8ef3e979-fc45-4e2d-95e4-4b1461147ca7,How-to & Schematics,"Product and service download files bring value, and communicate how your offering will solve their pain in a compelling way."
5ac0621f-2bb3-47cc-b6e0-f23d7300b2dd,Generate Reviews & UGC,"Automate reviews, UGC and Q&A collection with Okendo’s post-purchase emails, content capture forms and rewards engine."
5ac0621f-2bb3-47cc-b6e0-f23d7300b2dd,Build Trust & Drive Sales,Showcase reviews and UGC throughout your site using Okendo’s extensive range of beautiful and highly-customizable widgets.
5ac0621f-2bb3-47cc-b6e0-f23d7300b2dd,"World-Class, 24/7 Support","Consider us an extension of your team! Located in Australia and the US, our Support team is ready to help at any time."
89dff91d-dd9e-4ee9-8be4-862d87a0a611,Onsite Personalization,Augen implements onsite personalization using Predictive Analytics. You can serve your each individual user with exclusive user experience.
89dff91d-dd9e-4ee9-8be4-862d87a0a611,Product Recommendations,"The system analyzes user behavior and displays the most relevant Product Recommendations, that fit in with customer's choice and interests."
89dff91d-dd9e-4ee9-8be4-862d87a0a611,Increase Sales Conversions,The Best-in-Class Personalization App offers retail eCommerce businesses an opportunity to double the revenue at almost negligible cost.
d6fce92d-a211-47e7-9e3e-3b81cb8d3723,Gamify Your Store,Everybody loves to play! Make browsing your site a fun for your visitors!
d6fce92d-a211-47e7-9e3e-3b81cb8d3723,Boost Your Metrics,"Treasure Hunt increases your page views, lengthens time spent on your store and boost your sales!"
d6fce92d-a211-47e7-9e3e-3b81cb8d3723,Funnel Clients,"By creating your custom treasure path, you can showcase specific products in a specific order to your potential clients."
66196cda-f482-48ea-bc3e-5846b61ae6bc,Easy & Fast Customization,It's very easy and fast to create and customize your discount coupons.
66196cda-f482-48ea-bc3e-5846b61ae6bc,User-Friendly Interface,FaceBook Like Discount comes with simple and attractive user-friendly interface.
66196cda-f482-48ea-bc3e-5846b61ae6bc,Smooth One Click Install,Install Facebook Like Discount App by simple and quick one-click installation setup.
5b1a774d-479c-4533-8472-72021265e421,Create unlimited custom status,"Create unlimited custom statuses with multiple rows for each order. Quick status popup toggle, one click status manage."
5b1a774d-479c-4533-8472-72021265e421,Order Lookup Page,Order Lookup form on any page that allows customers to lookup their order status by just entering even if they don't have an account.
5b1a774d-479c-4533-8472-72021265e421,Bulk status upload feature,Upload status for orders in bulk using Excel file with just one click.
497e7c17-a329-4f7e-ac19-5bab356006e8,Visitors Real Time Web Stats,"It is like having a CCTV, but for your virtual shop. You can see who is coming in and who is going out. and get background info about them."
497e7c17-a329-4f7e-ac19-5bab356006e8,Live chat with your visitors,"Just like a real shop, you can start a chat with your visitors. engage with them and help them to find what they are looking for."
497e7c17-a329-4f7e-ac19-5bab356006e8,Identify Selling Points,"Get a full covered insight of how visitors use your website, easily identify which products are viewed one after another and added to cart."
4ca1040d-88b7-455e-beb3-0b873670441d,No Juggling & Manual Work,"Make your Shopify store the nodal point and hassle-free manage inventory, order & shipment as it automates all the sales operations."
4ca1040d-88b7-455e-beb3-0b873670441d,Multilateral 24*7 support,Dedicated account manager assists in on-boarding and offers unlimited expert training from your preferred support medium all-day everyday.
4ca1040d-88b7-455e-beb3-0b873670441d,Save Time & Money,By ensuring the effective handling of listings and updates in real time the app saves not only manual efforts but time and money as well.
351e7499-9d2e-47c8-8e9f-65c5b091e0d9,Quick & Easy Setup,"App dashboard offers real-time preview so changes can be viewed, get hassle free quick installation and easy setup, without knowing code."
351e7499-9d2e-47c8-8e9f-65c5b091e0d9,Custom bar at top and bottom,You can create number of promo bar which you can show in top of site as well bottom. let your customer view promotional message anywhere.
351e7499-9d2e-47c8-8e9f-65c5b091e0d9,Fully customization,"You have all access to modify font,color etc. you may do concern setting as per your need and reap the benefit of potential customers."
0c3e3ecc-2b9c-4644-8c47-d72635b54c6a,Quick & Easy Setup,"Very easy to understand and simple in installation, just a few moments away for taking an awesome reviews from customers."
0c3e3ecc-2b9c-4644-8c47-d72635b54c6a,Email collection & Promotions,"With this app you will get emails to your app, may utilize emails for keeping your valuable customers updated about your products/services."
0c3e3ecc-2b9c-4644-8c47-d72635b54c6a,show review and get benefited,"reviews & rating are nothing but trust in form of social proof, customers decisions are rely upon reviews,which will be beneficial for sales"
99ca34d1-e2c3-437c-be35-4e06b1d03404,Affiliate marketing tracking,"Track orders from coupons, referral links, email marketing, social media, and paid ads from one dashboard."
99ca34d1-e2c3-437c-be35-4e06b1d03404,Great Customer Support,"Live chat, phone, and email support are all available to assist you. We provide affiliate marketing advice and 1:1 phone support."
99ca34d1-e2c3-437c-be35-4e06b1d03404,Automate your marketing,Automatically invite new customers to join your affiliate program. Create email marketing drip campaigns to engage your affiliates.
d954393a-6c8e-4ba9-8f74-8b4e121c2d3d,Print your Shipping Labels,Pick the best courier for every shipment and generate all your labels in few clicks. The tracking number is updated automatically on Shopify
d954393a-6c8e-4ba9-8f74-8b4e121c2d3d,Track your Packages,Boost up-sells and solve shipping issues. Send branded tracking notifications to your customers and stop being flooded by WISMO requests!
d954393a-6c8e-4ba9-8f74-8b4e121c2d3d,Manage your Returns,Get a stress-free experience for you and your customers by allowing them to self-serve and create return labels following your return policy
99297b79-0a11-4176-8d46-4995bae0c64f,Increase Sell,If customers can easily find an item which they recently viewed then they      then they easily place the order after showing other items.
99297b79-0a11-4176-8d46-4995bae0c64f,Mobile responsive,Mobile responsive design  and layout consistent with all themes and sections.
99297b79-0a11-4176-8d46-4995bae0c64f,One-click installation,Just need to setup the app configuration customer can see them recently viewed products.
a838a309-86f6-4e9b-ada6-d2ba9f4f895c,Quantity-based discounts,Create UNLIMITED quantity break pricing based on how many products a customer buys on your store.
a838a309-86f6-4e9b-ada6-d2ba9f4f895c,Flexible tiered pricing,Let your customers get a quantity break if they buy a certain amount of one specific product OR any of its variants.
a838a309-86f6-4e9b-ada6-d2ba9f4f895c,Easy to set-up,"With one click apply bulk discounts and quantity breaks to individual products, collections, brands, product types or your entire store!"
13d891cc-19be-43a6-a42f-d00ced3c8a97,One Click Checkout,"Makes checkout faster by reducing ""Add To Cart"" and ""Checkout"" steps."
13d891cc-19be-43a6-a42f-d00ced3c8a97,Pre-loaded Discounts,Generate links which have pre-loaded discounts codes.
13d891cc-19be-43a6-a42f-d00ced3c8a97,Sharing Links,"Works great for sharing on Social Media Ads, posts and comments."
61ef1097-7150-409d-97ca-fbe178d5b80f,Currency padding,"Use rate-padding to add a percentage or dollar amount to exchange rates, ensuring you don’t lose money on any transaction."
61ef1097-7150-409d-97ca-fbe178d5b80f,"Local shopping, anywhere",It's a currency converter designed to build trust. Automatically detect customers location show your prices in their local currency.
61ef1097-7150-409d-97ca-fbe178d5b80f,Fully customizable,"Choose to use real-time synced currency rates to minimize foreign exchange risk, or set your own rates manually."
f2833704-03e0-467a-b090-6fa24907f8c1,Warehousing,"Warehouse your products in a clean, bright facility"
f2833704-03e0-467a-b090-6fa24907f8c1,Order Fulfillment,"We pick, pack and ship your orders for you."
f2833704-03e0-467a-b090-6fa24907f8c1,Canadian,We are experts in shipping to the Canadian consumer.
fa34c561-a092-4712-9815-73a1b9c542d9,Get Seller Ratings on Google,Our App helps you to get Seller Ratings on Google that you can display in Google Search and Shopping Ad Campaigns
fa34c561-a092-4712-9815-73a1b9c542d9,Easiest Integration,Integrate within 2 minutes. Just enter your Googler Merchant Center ID and voila the app is working. You never ever have to touch the code
fa34c561-a092-4712-9815-73a1b9c542d9,Rating Badge on Mobile Devices,Google Rating badge do not display on Mobile Devices. No Problem! We provide you with a better looking badge that displays on Mobile Devices
a661133a-fb28-46ca-98b5-027e580850dc,Drive Traffic to Your Store,"Get distracted visitors who have navigated away, back into your store and buying"
